GroupCode,GroupName,UnitCode,UnitName,SiteCode,SiteName,StartDate,Species,Abundance,Notes,IsPointCUI
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,5/20/2018,Seal,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,5/20/2018,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,5/20/2018,Gull,5,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,5/20/2018,Cormorant,1,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,5/20/2018,Other Birds,5,guilmont and eider,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,5/20/2018,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,5/20/2018,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,5/20/2018,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,5/20/2018,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,5/20/2018,Small shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,5/20/2018,Tern,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,5/20/2018,Human,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,5/20/2018,Dog,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/28/2024,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/28/2024,Tern,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/28/2024,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/28/2024,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/28/2024,Cormorant,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/28/2024,Gull,4,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/28/2024,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/28/2024,Other Birds,1,Guillemot,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/28/2024,Dog,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/28/2024,Seal,3,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/28/2024,Human,1,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/28/2024,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/28/2024,Small shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/28/2024,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,7/17/2021,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,7/17/2021,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,7/17/2021,Seal,1,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,7/17/2021,Small shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,7/17/2021,Cormorant,1,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,7/17/2021,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,7/17/2021,Human,8,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,7/17/2021,Gull,9,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,7/17/2021,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,7/17/2021,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,7/17/2021,Tern,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,7/17/2021,Dog,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,7/17/2021,Other Birds,4,"3 Crows, 1 Guillimont",FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,7/17/2021,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/23/2013,Cormorant,1,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/23/2013,Dog,1,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/23/2013,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/23/2013,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/23/2013,Gull,5,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/23/2013,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/23/2013,Seal,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/23/2013,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/23/2013,Other Birds,4,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/23/2013,Tern,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/23/2013,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/23/2013,Small shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/23/2013,Human,6,None in intertidal zone,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/23/2013,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/26/2016,Cormorant,10,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/26/2016,Dog,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/26/2016,Human,4,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/26/2016,Tern,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/26/2016,Other Birds,11,common eider,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/26/2016,Gull,15,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/26/2016,Seal,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/26/2016,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/26/2016,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/26/2016,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/26/2016,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/26/2016,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/26/2016,Small shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/26/2016,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/9/2019,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/9/2019,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/9/2019,Dog,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/9/2019,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/9/2019,Seal,1,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/9/2019,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/9/2019,Gull,8,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/9/2019,Human,2,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/9/2019,Cormorant,2,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/9/2019,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/9/2019,Small shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/9/2019,Other Birds,8,6 COEI;2 Guillemot,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/9/2019,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/9/2019,Tern,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,5/21/2022,Gull,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,5/21/2022,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,5/21/2022,Other Birds,0,1 Guilemot,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,5/21/2022,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,5/21/2022,Seal,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,5/21/2022,Cormorant,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,5/21/2022,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,5/21/2022,Dog,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,5/21/2022,Small shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,5/21/2022,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,5/21/2022,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,5/21/2022,Tern,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,5/21/2022,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,5/21/2022,Human,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/26/2024,Tern,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/26/2024,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/26/2024,Other Birds,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/26/2024,Cormorant,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/26/2024,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/26/2024,Dog,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/26/2024,Small shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/26/2024,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/26/2024,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/26/2024,Human,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/26/2024,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/26/2024,Seal,1,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/26/2024,Gull,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/26/2024,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,5/18/2018,Gull,2,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,5/18/2018,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,5/18/2018,Tern,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,5/18/2018,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,5/18/2018,Other Birds,2,eider,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,5/18/2018,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,5/18/2018,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,5/18/2018,Human,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,5/18/2018,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,5/18/2018,Small shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,5/18/2018,Seal,1,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,5/18/2018,Cormorant,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,5/18/2018,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,5/18/2018,Dog,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/25/2016,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/25/2016,Gull,12,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/25/2016,Dog,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/25/2016,Small shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/25/2016,Cormorant,30,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/25/2016,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/25/2016,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/25/2016,Tern,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/25/2016,Seal,1,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/25/2016,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/25/2016,Human,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/25/2016,Other Birds,9,eider,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/25/2016,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/25/2016,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,5/18/2022,Human,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,5/18/2022,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,5/18/2022,Seal,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,5/18/2022,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,5/18/2022,Tern,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,5/18/2022,Dog,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,5/18/2022,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,5/18/2022,Other Birds,5,5 scoters,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,5/18/2022,Gull,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,5/18/2022,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,5/18/2022,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,5/18/2022,Small shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,5/18/2022,Cormorant,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,5/18/2022,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/7/2019,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/7/2019,Dog,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/7/2019,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/7/2019,Gull,17,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/7/2019,Human,3,Lobster Boats,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/7/2019,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/7/2019,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/7/2019,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/7/2019,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/7/2019,Small shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/7/2019,Seal,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/7/2019,Tern,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/7/2019,Other Birds,2,White wing scoters,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/7/2019,Cormorant,2,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,7/14/2021,Dog,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,7/14/2021,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,7/14/2021,Tern,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,7/14/2021,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,7/14/2021,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,7/14/2021,Human,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,7/14/2021,Gull,1,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,7/14/2021,Other Birds,2,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,7/14/2021,Small shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,7/14/2021,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,7/14/2021,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,7/14/2021,Cormorant,2,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,7/14/2021,Seal,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,7/14/2021,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/7/2023,Human,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/7/2023,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/7/2023,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/7/2023,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/7/2023,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/7/2023,Small shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/7/2023,Gull,4,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/7/2023,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/7/2023,Dog,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/7/2023,Tern,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/7/2023,Seal,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/7/2023,Cormorant,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/7/2023,Other Birds,2,CO EI; Guillemot,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/7/2023,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/24/2017,Small shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/24/2017,Cormorant,4,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/24/2017,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/24/2017,Seal,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/24/2017,Human,1,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/24/2017,Dog,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/24/2017,Tern,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/24/2017,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/24/2017,Other Birds,1,guillemont,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/24/2017,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/24/2017,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/24/2017,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/24/2017,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITMOO,Little Moose,6/24/2017,Gull,6,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/17/2018,Dog,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/17/2018,Seal,1,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/17/2018,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/17/2018,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/17/2018,Gull,12,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/17/2018,Other Birds,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/17/2018,Tern,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/17/2018,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/17/2018,Small shorebird,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/17/2018,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/17/2018,Cormorant,1,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/17/2018,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/17/2018,Great Egret,0,None,FALSE
