GroupCode,GroupName,UnitCode,UnitName,SiteName,SiteCode,PlotName,Elevation_MLLW_m,StartDate,Label,Distance_m,QAQC,IsPointCUI
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Green Island,GREISL,T2,1.749874949,7/26/2016,T2 bolt 14,19.26000023,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Green Island,GREISL,T2,2.219048023,7/26/2016,T2 bolt 15,20.13999939,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Green Island,GREISL,T2,1.892639995,7/26/2016,T2 bolt 16,22.10000038,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Green Island,GREISL,T2,1.195188999,7/26/2016,T2 bolt 17,23.20000076,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Green Island,GREISL,T2,2.20560503,7/26/2016,T2 bolt 18,25,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Green Island,GREISL,T2,1.967025995,7/26/2016,T2 bolt 19,26.95999908,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Green Island,GREISL,T2,1.225726962,7/26/2016,T2 bolt 20,29.12999916,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Green Island,GREISL,T2,0.682322025,7/26/2016,T2 bolt 21,31.34000015,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Green Island,GREISL,T2,0.267553002,7/26/2016,T2 bolt 22,32.75999832,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Green Island,GREISL,T3,4.891056061,7/26/2016,T3 bolt 01,0,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Green Island,GREISL,T3,4.733595848,7/26/2016,T3 bolt 02,1.970000029,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Green Island,GREISL,T3,4.165246964,7/26/2016,T3 bolt 03,3.380000114,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Green Island,GREISL,T3,3.692375898,7/26/2016,T3 bolt 04,5.159999847,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Green Island,GREISL,T3,3.227674007,7/26/2016,T3 bolt 05,7.190000057,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Green Island,GREISL,T3,2.4614079,7/26/2016,T3 bolt 06,9.399999619,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Green Island,GREISL,T3,2.879762888,7/26/2016,T3 bolt 07,11,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Green Island,GREISL,T3,2.491025925,7/26/2016,T3 bolt 08,12.85000038,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Green Island,GREISL,T3,1.546831012,7/26/2016,T3 bolt 09,14.21000004,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Green Island,GREISL,T3,1.906082034,7/26/2016,T3 bolt 10,15.97000027,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Green Island,GREISL,T3,3.03067708,7/26/2016,T3 bolt 11,17.60000038,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Green Island,GREISL,T3,2.983118057,7/26/2016,T3 bolt 12,18.31999969,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Green Island,GREISL,T3,2.67367506,7/26/2016,T3 bolt 13,20.70000076,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Green Island,GREISL,T3,1.990280986,7/26/2016,T3 bolt 14,21.78000069,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Green Island,GREISL,T3,1.78313303,7/26/2016,T3 bolt 15,22.97999954,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Green Island,GREISL,T3,1.357110977,7/26/2016,T3 bolt 16,24.79000092,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Green Island,GREISL,T3,0.722728014,7/26/2016,T3 bolt 17,25.97999954,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Green Island,GREISL,T3,0.193460003,7/26/2016,T3 bolt 18,28.76000023,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T1,1.998847008,7/27/2016,T1 bolt 01,0,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T1,1.661999941,7/27/2016,T1 bolt 02,1.340000033,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T1,1.440000057,7/27/2016,T1 bolt 03,1.99000001,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T1,0.681999981,7/27/2016,T1 bolt 04,2.839999914,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T1,0.640955985,7/27/2016,T1 bolt 05,4.139999866,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T1,0.333999991,7/27/2016,T1 bolt 06,5.539999962,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T1,0.734772027,7/27/2016,T1 bolt 07,6.730000019,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T1,0.521000028,7/27/2016,T1 bolt 08,8.430000305,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T1,0.477115989,7/27/2016,T1 bolt 09,9.210000038,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T1,0.298000008,7/27/2016,T1 bolt 10,10.59000015,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T1,0.172999993,7/27/2016,T1 bolt 11,11.85000038,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T1,0.623867989,7/27/2016,T1 bolt 12,12.68000031,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T1,0.446999997,7/27/2016,T1 bolt 13,13.97999954,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T1,0.453148007,7/27/2016,T1 bolt 14,15.56999969,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T1,0.180000007,7/27/2016,T1 bolt 15,16.12999916,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T1,-0.071000002,7/27/2016,T1 bolt 16,17.19000053,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T1,-0.077,7/27/2016,T1 bolt 17,17.85000038,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T1,-0.037622001,7/27/2016,T1 bolt 18,18.18000031,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T1,-0.470999986,7/27/2016,T1 bolt 19,19.52000046,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T1,-0.755173981,7/27/2016,T1 bolt 20,21.02000046,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T2,2.306341887,7/27/2016,T2 bolt 01,0,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T2,1.664999962,7/27/2016,T2 bolt 02,1.360000014,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T2,1.599050045,7/27/2016,T2 bolt 03,1.970000029,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T2,0.911000013,7/27/2016,T2 bolt 04,3.920000076,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T2,0.443726987,7/27/2016,T2 bolt 05,4.96999979,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T2,-0.577000022,7/27/2016,T2 bolt 06,6.889999866,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T2,-0.689999998,7/27/2016,T2 bolt 07,7.550000191,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T2,0.145999998,7/27/2016,T2 bolt 08,8.729999542,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T2,0.229736999,7/27/2016,T2 bolt 09,9.359999657,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T2,0.270999998,7/27/2016,T2 bolt 10,10.75,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T2,0.319999993,7/27/2016,T2 bolt 11,11.75,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T2,0.500128984,7/27/2016,T2 bolt 12,12.84000015,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T2,0.558000028,7/27/2016,T2 bolt 13,13.68999958,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T2,0.430000007,7/27/2016,T2 bolt 14,15.05000019,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T2,0.684000015,7/27/2016,T2 bolt 15,15.60999966,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T2,0.476449013,7/27/2016,T2 bolt 16,16.31999969,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T2,0.123000003,7/27/2016,T2 bolt 17,17.71999931,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T2,-0.572000027,7/27/2016,T2 bolt 18,18.55999947,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T2,0.098545998,7/27/2016,T2 bolt 19,19.69000053,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T2,-0.181999996,7/27/2016,T2 bolt 20,21.78000069,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T2,-0.352517992,7/27/2016,T2 bolt 21,23.11000061,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T3,2.447367907,7/27/2016,T3 bolt 01,0,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T3,2.084000111,7/27/2016,T3 bolt 02,1.100000024,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T3,1.960000038,7/27/2016,T3 bolt 03,1.830000043,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T3,1.10800004,7/27/2016,T3 bolt 04,3.279999971,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T3,1.504999995,7/27/2016,T3 bolt 05,4.139999866,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T3,1.144000053,7/27/2016,T3 bolt 06,5.329999924,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T3,0.064999998,7/27/2016,T3 bolt 07,6.96999979,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T3,-0.062498,7/27/2016,T3 bolt 08,8.010000229,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T3,-0.342999995,7/27/2016,T3 bolt 09,9.350000381,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T3,-0.674000025,7/27/2016,T3 bolt 10,10.18999958,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T3,-0.200000003,7/27/2016,T3 bolt 11,10.80000019,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T3,0.330976009,7/27/2016,T3 bolt 12,11.52999973,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T3,0.057,7/27/2016,T3 bolt 13,12,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T3,0.49000001,7/27/2016,T3 bolt 14,13.57999992,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T3,0.344999999,7/27/2016,T3 bolt 15,14.38000011,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T3,0.530198991,7/27/2016,T3 bolt 16,14.93000031,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T3,0.616999984,7/27/2016,T3 bolt 17,16.64999962,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T3,0.508000016,7/27/2016,T3 bolt 18,17.62999916,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T3,0.618493021,7/27/2016,T3 bolt 19,18.47999954,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T3,0.216326997,7/27/2016,T3 bolt 20,20.18000031,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T3,0.045000002,7/27/2016,T3 bolt 21,22.5,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T3,-0.248999998,7/27/2016,T3 bolt 22,23.54000092,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T3,-0.200000003,7/27/2016,T3 bolt 23,24.07999992,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Outer Brewster,OUTBRE,T3,-0.327962995,7/27/2016,T3 bolt 24,25.20999908,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T1,,7/28/2016,T1 bolt 01,0,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T1,4.620070934,7/28/2016,T1 bolt 02,1.309999943,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T1,3.568506956,7/28/2016,T1 bolt 03,3.650000095,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T1,2.843708992,7/28/2016,T1 bolt 04,4.869999886,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T1,1.721158028,7/28/2016,T1 bolt 05,6.090000153,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T1,2.161390066,7/28/2016,T1 bolt 06,7.260000229,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T1,2.587369919,7/28/2016,T1 bolt 07,10.13000011,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T1,2.209899902,7/28/2016,T1 bolt 08,12.52000046,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T1,1.805623055,7/28/2016,T1 bolt 09,14.60000038,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T1,1.785038948,7/28/2016,T1 bolt 10,16.46999931,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T1,1.763687968,7/28/2016,T1 bolt 11,20.67000008,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T1,2.125705004,7/28/2016,T1 bolt 12,22.25,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T1,1.498734951,7/28/2016,T1 bolt 13,23.87999916,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T1,1.636512041,7/28/2016,T1 bolt 14,26.75,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T1,0.930013001,7/28/2016,T1 bolt 15,28.15999985,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T1,0.416245013,7/28/2016,T1 bolt 16,29.92000008,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T2,,7/28/2016,T2 bolt 01,0,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T2,4.159825802,7/28/2016,T2 bolt 02,1.879999995,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T2,3.442269087,7/28/2016,T2 bolt 03,3.5,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T2,2.876739979,7/28/2016,T2 bolt 04,5.090000153,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T2,1.682585955,7/28/2016,T2 bolt 05,6.440000057,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T2,2.512515068,7/28/2016,T2 bolt 06,9.56000042,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T2,2.328830004,7/28/2016,T2 bolt 07,11.39000034,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T2,2.277954102,7/28/2016,T2 bolt 08,13.34000015,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T2,2.802480936,7/28/2016,T2 bolt 09,14.51000023,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T2,2.127494097,7/28/2016,T2 bolt 10,16.5,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T2,2.858791113,7/28/2016,T2 bolt 11,18.60000038,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T2,2.046319008,7/28/2016,T2 bolt 12,20.54000092,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T2,1.749747992,7/28/2016,T2 bolt 13,22.69000053,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T2,1.487895012,7/28/2016,T2 bolt 14,24.46999931,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T2,1.46618104,7/28/2016,T2 bolt 15,26.21999931,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T2,1.612772942,7/28/2016,T2 bolt 16,27.75,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T2,0.857581973,7/28/2016,T2 bolt 17,30.39999962,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T2,0.648214996,7/28/2016,T2 bolt 18,32.61000061,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T3,,7/28/2016,T3 bolt 01,0,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T3,4.069317818,7/28/2016,T3 bolt 02,1.779999971,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T3,3.215975046,7/28/2016,T3 bolt 03,3.549999952,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T3,3.600441933,7/28/2016,T3 bolt 04,5.699999809,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T3,3.007946968,7/28/2016,T3 bolt 05,8.039999962,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T3,2.61836195,7/28/2016,T3 bolt 06,10.38000011,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T3,2.268791914,7/28/2016,T3 bolt 07,12.53999996,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T3,2.38933301,7/28/2016,T3 bolt 08,15.56000042,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T3,2.579427004,7/28/2016,T3 bolt 09,17.71999931,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T3,1.324803948,7/28/2016,T3 bolt 10,19.79000092,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T3,1.474967003,7/28/2016,T3 bolt 11,22.60000038,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T3,1.17237401,7/28/2016,T3 bolt 12,23.29000092,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T3,1.292351007,7/28/2016,T3 bolt 13,25.51000023,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T3,0.885728002,7/28/2016,T3 bolt 14,26.53000069,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T3,,7/28/2016,T3 bolt 15,28.53000069,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T3,1.17424798,7/28/2016,T3 bolt 16,30.21999931,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T3,0.566828012,7/28/2016,T3 bolt 17,32.50999832,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T1,,7/26/2017,T1 bolt 01,0,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T1,4.620070934,7/26/2017,T1 bolt 02,1.360000014,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T1,3.568506956,7/26/2017,T1 bolt 03,4.320000172,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T1,2.843708992,7/26/2017,T1 bolt 04,5.579999924,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T1,1.721158028,7/26/2017,T1 bolt 05,6.849999905,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T1,2.161390066,7/26/2017,T1 bolt 06,8.100000381,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T1,2.587369919,7/26/2017,T1 bolt 07,10.96000004,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T1,2.209899902,7/26/2017,T1 bolt 08,13.47999954,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T1,1.805623055,7/26/2017,T1 bolt 09,15.76000023,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T1,1.785038948,7/26/2017,T1 bolt 10,17.68000031,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T1,1.763687968,7/26/2017,T1 bolt 11,22.15999985,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T1,2.125705004,7/26/2017,T1 bolt 12,23.75,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T1,1.498734951,7/26/2017,T1 bolt 13,25.43000031,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T1,1.636512041,7/26/2017,T1 bolt 14,28.55999947,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T1,0.930013001,7/26/2017,T1 bolt 15,30.30999947,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T1,0.416245013,7/26/2017,T1 bolt 16,32,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T2,,7/26/2017,T2 bolt 01,0,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T2,4.159825802,7/26/2017,T2 bolt 02,1.820000052,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T2,3.442269087,7/26/2017,T2 bolt 03,3.559999943,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T2,2.876739979,7/26/2017,T2 bolt 04,4.800000191,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T2,1.682585955,7/26/2017,T2 bolt 05,6.110000134,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T2,2.512515068,7/26/2017,T2 bolt 06,8.470000267,FALSE,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor NRA,Calf Island,CALISL,T2,2.328830004,7/26/2017,T2 bolt 07,10.71000004,FALSE,FALSE
